geoid,name,percent_high_school,percent_vehicle,percent_employed,percent_not_disabled,gini_index,reverse_gini,resilience
51155210202,"Census Tract 2102.02, Pulaski County, Virginia",91,95,93.8,84.9,0.3968,60.32,0.85004
51155210500,"Census Tract 2105, Pulaski County, Virginia",88.8,93.8,95.9,93.3,0.3668,63.32,0.87024
51161030900,"Census Tract 309, Roanoke County, Virginia",92.8,90.7,97.1,95.2,0.5086,49.14,0.84988
51019030104,"Census Tract 301.04, Bedford County, Virginia",92.5,97.9,94.1,93,0.3854,61.46,0.87792
51161030100,"Census Tract 301, Roanoke County, Virginia",89.1,98.3,97.5,87.4,0.413,58.7,0.862
51165011500,"Census Tract 115, Rockingham County, Virginia",95,96.4,95.1,93.6,0.4459,55.41,0.87102
51165010500,"Census Tract 105, Rockingham County, Virginia",81.2,94.2,94.4,91.7,0.4083,59.17,0.84134
51019030604,"Census Tract 306.04, Bedford County, Virginia",84.1,94.4,89.4,84.3,0.369,63.1,0.8306
51095080203,"Census Tract 802.03, James City County, Virginia",97.6,94.3,98.8,91.5,0.4382,56.18,0.87676
51165011900,"Census Tract 119, Rockingham County, Virginia",91.2,98.4,98.4,86.6,0.3984,60.16,0.86952
51185020800,"Census Tract 208, Tazewell County, Virginia",89.4,96.9,94.2,86.6,0.4013,59.87,0.85394
51185020400,"Census Tract 204, Tazewell County, Virginia",83.5,94.3,88.6,82.7,0.4735,52.65,0.8035
51015070400,"Census Tract 704, Augusta County, Virginia",86.9,98.1,92.6,89.6,0.4035,59.65,0.8537
51069050300,"Census Tract 503, Frederick County, Virginia",93.1,95.9,94.2,91.1,0.3624,63.76,0.87612
51023040401,"Census Tract 404.01, Botetourt County, Virginia",91.2,96.6,97.9,91.3,0.3545,64.55,0.8831
51023040402,"Census Tract 404.02, Botetourt County, Virginia",91.2,95.8,95.6,90.9,0.5162,48.38,0.84376
51775010502,"Census Tract 105.02, Salem city, Virginia",93.5,92.8,97.8,92.2,0.4383,56.17,0.86494
51121021300,"Census Tract 213, Montgomery County, Virginia",95.9,98.8,98.8,88.4,0.4361,56.39,0.87658
51107611014,"Census Tract 6110.14, Loudoun County, Virginia",97.6,98.1,95.9,96.4,0.3502,64.98,0.90596
51107610101,"Census Tract 6101.01, Loudoun County, Virginia",95.6,99.3,94.3,93.9,0.3753,62.47,0.89114
51107610703,"Census Tract 6107.03, Loudoun County, Virginia",96.5,98.6,97.3,96.5,0.3927,60.73,0.89926
51107611018,"Census Tract 6110.18, Loudoun County, Virginia",92.1,81.3,96.4,90.6,0.3837,61.63,0.84406
51107611204,"Census Tract 6112.04, Loudoun County, Virginia",84.5,99.4,92.8,90.9,0.359,64.1,0.8634
51107611009,"Census Tract 6110.09, Loudoun County, Virginia",95.2,99.8,98.9,94.8,0.3126,68.74,0.91488
51510200407,"Census Tract 2004.07, Alexandria city, Virginia",94.2,89.3,94.3,93,0.365,63.5,0.8686
51107611011,"Census Tract 6110.11, Loudoun County, Virginia",97.4,97.5,98.9,95.1,0.3935,60.65,0.8991
51107611006,"Census Tract 6110.06, Loudoun County, Virginia",92.2,98,96.4,95.9,0.3323,66.77,0.89854
51107611002,"Census Tract 6110.02, Loudoun County, Virginia",92.9,96.3,95.1,93.2,0.4867,51.33,0.85766
51165011700,"Census Tract 117, Rockingham County, Virginia",92.7,94.2,98.2,90.8,0.4176,58.24,0.86828
51013101601,"Census Tract 1016.01, Arlington County, Virginia",99.7,94.7,97,98.9,0.4697,53.03,0.88666
51013101402,"Census Tract 1014.02, Arlington County, Virginia",98,93.3,99.2,95.9,0.4238,57.62,0.88804
51013103602,"Census Tract 1036.02, Arlington County, Virginia",100,67.4,96.5,95.9,0.3443,65.57,0.85074
51013103503,"Census Tract 1035.03, Arlington County, Virginia",98.7,75.2,95,93.4,0.3417,65.83,0.85626
51149850301,"Census Tract 8503.01, Prince George County, Virginia",90.7,97.8,93.1,85.7,0.4329,56.71,0.84802
51149850200,"Census Tract 8502, Prince George County, Virginia",92.1,96.3,89.2,91.8,0.2947,70.53,0.87986
51041100507,"Census Tract 1005.07, Chesterfield County, Virginia",93.4,100,95.1,89.7,0.3498,65.02,0.88644
51730810400,"Census Tract 8104, Petersburg city, Virginia",68.4,88.7,76,83.5,0.4227,57.73,0.74866
51041101012,"Census Tract 1010.12, Chesterfield County, Virginia",96.5,98.9,97.4,95.1,0.3198,68.02,0.91184
51041100935,"Census Tract 1009.35, Chesterfield County, Virginia",97.4,96,99.1,95.9,0.3985,60.15,0.8971
51041101009,"Census Tract 1010.09, Chesterfield County, Virginia",89.6,98.8,92.6,89.3,0.3432,65.68,0.87196
51065020101,"Census Tract 201.01, Fluvanna County, Virginia",88.6,96.2,99.1,89.4,0.3325,66.75,0.8801
51019030504,"Census Tract 305.04, Bedford County, Virginia",94,100,98.9,86.9,0.44,56,0.8716
51059416200,"Census Tract 4162, Fairfax County, Virginia",96.2,97.1,94.9,93.2,0.3112,68.88,0.90056
51059430202,"Census Tract 4302.02, Fairfax County, Virginia",97,98.6,95,96.1,0.3435,65.65,0.9047
51059422202,"Census Tract 4222.02, Fairfax County, Virginia",91.1,95.5,94.1,94.4,0.4042,59.58,0.86936
51059452700,"Census Tract 4527, Fairfax County, Virginia",81.5,89.6,94.2,95.7,0.4717,52.83,0.82766
51059432800,"Census Tract 4328, Fairfax County, Virginia",89.3,100,95.2,95.9,0.3798,62.02,0.88484
51059430901,"Census Tract 4309.01, Fairfax County, Virginia",96.4,94.7,98,95.7,0.3423,65.77,0.90114
51059492400,"Census Tract 4924, Fairfax County, Virginia",80.8,96.4,93.9,94.2,0.3559,64.41,0.85942
51059440600,"Census Tract 4406, Fairfax County, Virginia",87.6,96.9,95.4,94.5,0.3661,63.39,0.87558
51059481101,"Census Tract 4811.01, Fairfax County, Virginia",96.2,92.5,95.7,97.8,0.2827,71.73,0.90786
51059491102,"Census Tract 4911.02, Fairfax County, Virginia",93.1,97.6,97.8,93.9,0.3252,67.48,0.89976
51059452802,"Census Tract 4528.02, Fairfax County, Virginia",95.6,92.6,97.9,92.4,0.3833,61.67,0.88034
51059491404,"Census Tract 4914.04, Fairfax County, Virginia",95.6,100,99,94.7,0.322,67.8,0.9142
51059461202,"Census Tract 4612.02, Fairfax County, Virginia",97.5,98.1,97.4,94.4,0.3807,61.93,0.89866
51059491405,"Census Tract 4914.05, Fairfax County, Virginia",97.9,100,95.7,96.4,0.3088,69.12,0.91824
51059491705,"Census Tract 4917.05, Fairfax County, Virginia",94.9,99.4,97.2,97.9,0.3668,63.32,0.90544
51177020104,"Census Tract 201.04, Spotsylvania County, Virginia",90.8,100,96.2,93.7,0.3109,68.91,0.89922
51177020105,"Census Tract 201.05, Spotsylvania County, Virginia",95.9,100,97.4,92.2,0.3523,64.77,0.90054
51177020109,"Census Tract 201.09, Spotsylvania County, Virginia",88.3,84,93.2,88.4,0.4703,52.97,0.81374
51177020114,"Census Tract 201.14, Spotsylvania County, Virginia",93.6,99.6,94.1,92.5,0.3847,61.53,0.88266
51177020405,"Census Tract 204.05, Spotsylvania County, Virginia",88,96.7,94,84.6,0.4132,58.68,0.84396
51177020204,"Census Tract 202.04, Spotsylvania County, Virginia",90.9,95.7,94.4,91.8,0.3849,61.51,0.86862
51660000401,"Census Tract 4.01, Harrisonburg city, Virginia",91,89.3,95.4,92.5,0.4588,54.12,0.84464
51700032114,"Census Tract 321.14, Newport News city, Virginia",96.4,96.7,98.4,88.9,0.3475,65.25,0.8913
51550020500,"Census Tract 205, Chesapeake city, Virginia",77.6,92.6,83.8,94.9,0.4112,58.88,0.81556
51177020201,"Census Tract 202.01, Spotsylvania County, Virginia",86.1,96,96,93.1,0.3798,62.02,0.86644
51061930304,"Census Tract 9303.04, Fauquier County, Virginia",95.6,94.9,97.4,94.6,0.3826,61.74,0.88848
51191010602,"Census Tract 106.02, Washington County, Virginia",86.6,98.1,89.6,84.9,0.4181,58.19,0.83478
51800075202,"Census Tract 752.02, Suffolk city, Virginia",94.9,100,98.8,94.5,0.4043,59.57,0.89554
51800075601,"Census Tract 756.01, Suffolk city, Virginia",81.5,93.9,85.8,91,0.5449,45.51,0.79542
51800075302,"Census Tract 753.02, Suffolk city, Virginia",92.4,95.3,96.7,87.6,0.3902,60.98,0.86596
51800075803,"Census Tract 758.03, Suffolk city, Virginia",89.5,96.4,96.5,86.8,0.3306,66.94,0.87228
51770002800,"Census Tract 28, Roanoke city, Virginia",84.8,90.9,92,89.4,0.5586,44.14,0.80248
51770002900,"Census Tract 29, Roanoke city, Virginia",95.6,94.8,98.3,95.4,0.4412,55.88,0.87996
51770003000,"Census Tract 30, Roanoke city, Virginia",94.9,91.3,99.7,93.5,0.4981,50.19,0.85918
51810045427,"Census Tract 454.27, Virginia Beach city, Virginia",97,99.3,93.4,93.7,0.2737,72.63,0.91206
51073100500,"Census Tract 1005, Gloucester County, Virginia",89.5,98.7,99.2,89.2,0.4206,57.94,0.86908
51161031202,"Census Tract 312.02, Roanoke County, Virginia",95.1,97.2,99.5,94.7,0.4105,58.95,0.8909
51121020201,"Census Tract 202.01, Montgomery County, Virginia",99.1,96.4,98.8,95,0.5454,45.46,0.86952
51143011002,"Census Tract 110.02, Pittsylvania County, Virginia",86.8,97.1,95.9,83.5,0.5606,43.94,0.81448
51001090300,"Census Tract 903, Accomack County, Virginia",81.3,96.6,93.1,90.9,0.5016,49.84,0.82348
51085320701,"Census Tract 3207.01, Hanover County, Virginia",93.3,98.3,99.7,95.7,0.3686,63.14,0.90028
51085321403,"Census Tract 3214.03, Hanover County, Virginia",95.2,100,91.8,88,0.349,65.1,0.8802
51179010213,"Census Tract 102.13, Stafford County, Virginia",97.8,100,95.8,92.7,0.2742,72.58,0.91776
51087200905,"Census Tract 2009.05, Henrico County, Virginia",90.7,92.6,98.5,95.8,0.3643,63.57,0.88234
51153901411,"Census Tract 9014.11, Prince William County, Virginia",95.9,99.5,95.4,92.1,0.355,64.5,0.8948
51153900502,"Census Tract 9005.02, Prince William County, Virginia",96.3,96.6,96.2,93.1,0.2743,72.57,0.90954
51153900801,"Census Tract 9008.01, Prince William County, Virginia",92.2,99.2,91.2,91.9,0.31,69,0.887
51153901224,"Census Tract 9012.24, Prince William County, Virginia",91.6,99.4,93.8,92.6,0.3522,64.78,0.88436
51153901303,"Census Tract 9013.03, Prince William County, Virginia",89.9,99.6,97.8,95,0.282,71.8,0.9082
51153901508,"Census Tract 9015.08, Prince William County, Virginia",94.9,97,96.4,94.8,0.358,64.2,0.8946
51099040302,"Census Tract 403.02, King George County, Virginia",89.7,92.8,95.7,93.5,0.3834,61.66,0.86672
51177020315,"Census Tract 203.15, Spotsylvania County, Virginia",93.4,100,95.4,94.9,0.2775,72.25,0.9119
51047930204,"Census Tract 9302.04, Culpeper County, Virginia",93.4,100,94.7,94.9,0.3842,61.58,0.88916
51125950102,"Census Tract 9501.02, Nelson County, Virginia",68.7,90.1,93.3,91.2,0.5953,40.47,0.76754
51125950202,"Census Tract 9502.02, Nelson County, Virginia",95.3,100,98.1,93.8,0.4525,54.75,0.8839
51109950101,"Census Tract 9501.01, Louisa County, Virginia",93.7,100,100,93.4,0.3444,65.56,0.90532
51115951402,"Census Tract 9514.02, Mathews County, Virginia",92.4,100,100,93.1,0.5555,44.45,0.8599
51035080402,"Census Tract 804.02, Carroll County, Virginia",86.1,96.2,95.6,89.4,0.3374,66.26,0.86712
51760010201,"Census Tract 102.01, Richmond city, Virginia",85.8,82.8,93.4,90.8,0.5017,49.83,0.80526
51760070803,"Census Tract 708.03, Richmond city, Virginia",77.5,85.6,87.3,85.6,0.4731,52.69,0.77738
51113930201,"Census Tract 9302.01, Madison County, Virginia",87,99.8,96.6,89.2,0.4525,54.75,0.8547
51113930102,"Census Tract 9301.02, Madison County, Virginia",94.1,98.8,94.3,89,0.4529,54.71,0.86182
51179010308,"Census Tract 103.08, Stafford County, Virginia",96.4,100,97.5,90.3,0.4054,59.46,0.88732
51179010216,"Census Tract 102.16, Stafford County, Virginia",73.7,99.1,99,93,0.3336,66.64,0.86288
51059480204,"Census Tract 4802.04, Fairfax County, Virginia",96.9,94.1,94.5,98.2,0.4077,59.23,0.88586
51059461605,"Census Tract 4616.05, Fairfax County, Virginia",97.1,95.6,100,97.5,0.3463,65.37,0.91114
51059482506,"Census Tract 4825.06, Fairfax County, Virginia",99.2,98.6,97.7,93.6,0.3807,61.93,0.90206
51059431601,"Census Tract 4316.01, Fairfax County, Virginia",97.8,62.2,100,95,0.3749,62.51,0.83502
51009010202,"Census Tract 102.02, Amherst County, Virginia",86.4,100,100,92.7,0.3327,66.73,0.89166
51075400102,"Census Tract 4001.02, Goochland County, Virginia",95.2,96,93.7,92.5,0.4869,51.31,0.85742
51161030206,"Census Tract 302.06, Roanoke County, Virginia",92.7,95.3,94.8,93.8,0.4532,54.68,0.86256
51800075105,"Census Tract 751.05, Suffolk city, Virginia",99.7,100,96.8,91.6,0.4176,58.24,0.89268
51800075207,"Census Tract 752.07, Suffolk city, Virginia",97.9,100,96.2,91.9,0.3888,61.12,0.89424
51800075205,"Census Tract 752.05, Suffolk city, Virginia",93.3,88.1,96,90.8,0.4842,51.58,0.83956
51800065301,"Census Tract 653.01, Suffolk city, Virginia",82.5,94.2,99.5,86.3,0.4708,52.92,0.83084
51800075503,"Census Tract 755.03, Suffolk city, Virginia",97.5,91.6,91.2,92.7,0.4216,57.84,0.86168
51095080308,"Census Tract 803.08, James City County, Virginia",98,98.8,99.1,92.9,0.3448,65.52,0.90864
51095080207,"Census Tract 802.07, James City County, Virginia",98.3,94.6,95.7,94.9,0.3428,65.72,0.89844
51510201805,"Census Tract 2018.05, Alexandria city, Virginia",92.4,79.7,98.8,90.6,0.5007,49.93,0.82286
51510200305,"Census Tract 2003.05, Alexandria city, Virginia",95.8,91,94.9,99.3,0.2773,72.27,0.90654
51093280108,"Census Tract 2801.08, Isle of Wight County, Virginia",89.7,94.1,89.8,85.3,0.4098,59.02,0.83584
51163930101,"Census Tract 9301.01, Rockbridge County, Virginia",89.5,95.9,95.7,86,0.4208,57.92,0.85004
51063920201,"Census Tract 9202.01, Floyd County, Virginia",90.5,95.8,92.9,89.4,0.437,56.3,0.8498
51063920104,"Census Tract 9201.04, Floyd County, Virginia",91.9,93.8,98.6,91,0.3677,63.23,0.87706
51085320902,"Census Tract 3209.02, Hanover County, Virginia",97.7,100,94.9,91.1,0.3102,68.98,0.90536
51678930501,"Census Tract 9305.01, Lexington city, Virginia",93.4,89.6,96.2,86.6,0.4439,55.61,0.84282
51015070602,"Census Tract 706.02, Augusta County, Virginia",82.6,85.4,98.4,87.1,0.504,49.6,0.8062
51011040101,"Census Tract 401.01, Appomattox County, Virginia",90.9,98.5,98.1,83.9,0.3499,65.01,0.87282
51025930301,"Census Tract 9303.01, Brunswick County, Virginia",82.5,100,97,93.6,0.5426,45.74,0.83768
51103030301,"Census Tract 303.01, Lancaster County, Virginia",89.5,97.8,97.5,93.1,0.4632,53.68,0.86316
51001090201,"Census Tract 902.01, Accomack County, Virginia",83.2,97.2,97.4,91.1,0.3369,66.31,0.87042
51133020302,"Census Tract 203.02, Northumberland County, Virginia",95.4,97.4,98.9,92.5,0.5036,49.64,0.86768
51139030402,"Census Tract 304.02, Page County, Virginia",84.2,93.8,93.4,84.3,0.4029,59.71,0.83082
51141030102,"Census Tract 301.02, Patrick County, Virginia",82.9,89.4,87,84.4,0.487,51.3,0.79
51147930102,"Census Tract 9301.02, Prince Edward County, Virginia",85.4,98.4,93.8,91.4,0.4439,55.61,0.84922
51193010102,"Census Tract 101.02, Westmoreland County, Virginia",76.1,97.9,89.4,83.4,0.5261,47.39,0.78838
51185020301,"Census Tract 203.01, Tazewell County, Virginia",81.7,89.8,87.6,81.3,0.4327,56.73,0.79426
51810045429,"Census Tract 454.29, Virginia Beach city, Virginia",90.8,98.7,98.9,92.7,0.3459,65.41,0.89302
51810044005,"Census Tract 440.05, Virginia Beach city, Virginia",97,93.6,93.6,92.3,0.3588,64.12,0.88124
51810046018,"Census Tract 460.18, Virginia Beach city, Virginia",98.2,96.8,98.6,83.3,0.2774,72.26,0.89832
51810041804,"Census Tract 418.04, Virginia Beach city, Virginia",98.3,93.7,94.1,96.8,0.4072,59.28,0.88436
51810044006,"Census Tract 440.06, Virginia Beach city, Virginia",96.1,86.7,95.1,95,0.4055,59.45,0.8647
51810043006,"Census Tract 430.06, Virginia Beach city, Virginia",97.9,96.5,97.7,96.2,0.4258,57.42,0.89144
51117930201,"Census Tract 9302.01, Mecklenburg County, Virginia",89,92.4,96.3,87.8,0.4643,53.57,0.83814
51117930401,"Census Tract 9304.01, Mecklenburg County, Virginia",83,95.3,96,78.6,0.4242,57.58,0.82096
51019030404,"Census Tract 304.04, Bedford County, Virginia",85.2,100,93.9,88.6,0.3977,60.23,0.85586
51019030403,"Census Tract 304.03, Bedford County, Virginia",86.7,95.7,93.4,88.8,0.3467,65.33,0.85986
51061930305,"Census Tract 9303.05, Fauquier County, Virginia",91.2,94.4,95.6,94.4,0.4249,57.51,0.86622
51061930102,"Census Tract 9301.02, Fauquier County, Virginia",94.2,97,100,85.8,0.5016,49.84,0.85368
51061930306,"Census Tract 9303.06, Fauquier County, Virginia",97.7,98.6,93.4,98.4,0.3722,62.78,0.90176
51041100937,"Census Tract 1009.37, Chesterfield County, Virginia",96.3,95,95.4,90.6,0.3279,67.21,0.88902
51121021201,"Census Tract 212.01, Montgomery County, Virginia",91.9,97.9,97.7,92.3,0.3576,64.24,0.88808
51015070802,"Census Tract 708.02, Augusta County, Virginia",91.6,94.9,95.4,91.9,0.372,62.8,0.8732
51015070702,"Census Tract 707.02, Augusta County, Virginia",84.6,97.2,98.9,91.5,0.3853,61.47,0.86734
51550021104,"Census Tract 211.04, Chesapeake city, Virginia",83.3,94.8,98.4,89.4,0.3701,62.99,0.85778
51550020811,"Census Tract 208.11, Chesapeake city, Virginia",93.3,100,96.1,93.7,0.3147,68.53,0.90326
51550020810,"Census Tract 208.10, Chesapeake city, Virginia",94.2,100,100,93,0.3039,69.61,0.91362
51550020909,"Census Tract 209.09, Chesapeake city, Virginia",96.6,90.7,94.5,96.8,0.4606,53.94,0.86508
51650010316,"Census Tract 103.16, Hampton city, Virginia",94.9,90,96.5,90.9,0.4001,59.99,0.86458
51061930402,"Census Tract 9304.02, Fauquier County, Virginia",96.7,98.9,96.5,93.8,0.319,68.1,0.908
51069051002,"Census Tract 510.02, Frederick County, Virginia",83.6,97.4,97.5,90.5,0.4059,59.41,0.85682
51143010803,"Census Tract 108.03, Pittsylvania County, Virginia",81.8,99.3,93.2,91.8,0.4486,55.14,0.84248
51067020103,"Census Tract 201.03, Franklin County, Virginia",95.5,97.8,94.9,91.2,0.4647,53.53,0.86586
51067020104,"Census Tract 201.04, Franklin County, Virginia",91.8,100,97.6,93.1,0.3632,63.68,0.89236
51107611807,"Census Tract 6118.07, Loudoun County, Virginia",97.3,98.6,96.2,95.1,0.3899,61.01,0.89642
51107611026,"Census Tract 6110.26, Loudoun County, Virginia",96,99,97.3,97.3,0.2749,72.51,0.92422
51065020104,"Census Tract 201.04, Fluvanna County, Virginia",97.7,99.5,97.5,91.7,0.3493,65.07,0.90294
51087200131,"Census Tract 2001.31, Henrico County, Virginia",93.3,86.8,95.9,94.3,0.4316,56.84,0.85428
51087201103,"Census Tract 2011.03, Henrico County, Virginia",87,88.9,96.6,79.8,0.4157,58.43,0.82146
51087200807,"Census Tract 2008.07, Henrico County, Virginia",86.5,86.9,93.4,93.6,0.435,56.5,0.8338
51087201406,"Census Tract 2014.06, Henrico County, Virginia",88.4,96,93.1,89.5,0.4053,59.47,0.85294
51087200136,"Census Tract 2001.36, Henrico County, Virginia",94.8,76.1,100,89.4,0.4985,50.15,0.8209
51087200908,"Census Tract 2009.08, Henrico County, Virginia",82.3,96,99.4,89,0.5929,40.71,0.81482
51087200418,"Census Tract 2004.18, Henrico County, Virginia",85.5,97.4,94,91,0.3864,61.36,0.85852
51087200147,"Census Tract 2001.47, Henrico County, Virginia",95.3,94.8,97.7,99.8,0.2924,70.76,0.91672
51087201504,"Census Tract 2015.04, Henrico County, Virginia",70,83.1,98.3,87.4,0.4608,53.92,0.78544
51087201203,"Census Tract 2012.03, Henrico County, Virginia",88.7,99.2,100,93.1,0.3691,63.09,0.88818
51153901014,"Census Tract 9010.14, Prince William County, Virginia",85.4,91.7,87.5,94.7,0.4474,55.26,0.82912
51153900504,"Census Tract 9005.04, Prince William County, Virginia",79.6,97,85.2,89.4,0.3693,63.07,0.82854
51013101502,"Census Tract 1015.02, Arlington County, Virginia",100,81.5,99.5,95.8,0.4347,56.53,0.86666
51013103405,"Census Tract 1034.05, Arlington County, Virginia",97.6,76.7,99.5,93.2,0.3663,63.37,0.86074
51013101409,"Census Tract 1014.09, Arlington County, Virginia",98.4,66.5,97.8,93.5,0.3637,63.63,0.83966
51003010501,"Census Tract 105.01, Albemarle County, Virginia",94.7,100,95.3,97.1,0.3235,67.65,0.9095
51003010702,"Census Tract 107.02, Albemarle County, Virginia",89.1,97.9,100,95.1,0.437,56.3,0.8768
51003010302,"Census Tract 103.02, Albemarle County, Virginia",96.2,92,93.5,95.4,0.3938,60.62,0.87544
51107611029,"Census Tract 6110.29, Loudoun County, Virginia",96.6,99,96.1,94,0.4089,59.11,0.88962
51550020812,"Census Tract 208.12, Chesapeake city, Virginia",92.1,100,97.9,89.7,0.5867,41.33,0.84206
51087200122,"Census Tract 2001.22, Henrico County, Virginia",98.6,99.8,93.7,93.2,0.3711,62.89,0.89638
51087200108,"Census Tract 2001.08, Henrico County, Virginia",96.6,98,97.2,97.3,0.4712,52.88,0.88396
51087201502,"Census Tract 2015.02, Henrico County, Virginia",91.8,97.4,93.7,91,0.2942,70.58,0.88896
51087200502,"Census Tract 2005.02, Henrico County, Virginia",80.2,98.5,97.2,87.6,0.3247,67.53,0.86206
51087200411,"Census Tract 2004.11, Henrico County, Virginia",89.8,99.1,95.2,85.2,0.3425,65.75,0.8701
51087200305,"Census Tract 2003.05, Henrico County, Virginia",94.7,95.7,97.6,92,0.4334,56.66,0.87332
51087200501,"Census Tract 2005.01, Henrico County, Virginia",88.7,91.7,92.2,90.1,0.3402,65.98,0.85736
